,0,1
1268,['10'],['./data/trainImg/4/well_6506_12_5_3969.0_3970.0_321.png']
1269,['0'],['./data/trainImg/4/well_6506_12_5_3970.0_3971.0_322.png']
1270,['0'],['./data/trainImg/4/well_6506_12_5_3970.0_3971.0_323.png']
1271,['10'],['./data/trainImg/4/well_6506_12_5_3970.0_3971.0_324.png']
1272,['10'],['./data/trainImg/4/well_6506_12_5_3970.0_3971.0_325.png']
1273,['10'],['./data/trainImg/4/well_6506_12_5_3970.0_3971.0_326.png']
1274,['10'],['./data/trainImg/4/well_6506_12_5_3971.0_3972.0_327.png']
1275,['0'],['./data/trainImg/4/well_6506_12_5_3971.0_3972.0_328.png']
1276,['0'],['./data/trainImg/4/well_6506_12_5_3971.0_3972.0_329.png']
1277,['0'],['./data/trainImg/4/well_6506_12_5_3971.0_3972.0_330.png']
1278,['10'],['./data/trainImg/4/well_6506_12_5_3971.0_3972.0_331.png']
1279,['0'],['./data/trainImg/4/well_6506_12_5_3975.0_3976.0_351.png']
1280,['10'],['./data/trainImg/4/well_6506_12_5_3976.0_3977.0_352.png']
1281,['10'],['./data/trainImg/4/well_6506_12_5_3976.0_3977.0_353.png']
1282,['10'],['./data/trainImg/4/well_6506_12_5_3976.0_3977.0_354.png']
1283,['10'],['./data/trainImg/4/well_6506_12_5_3976.0_3977.0_355.png']
1284,['0'],['./data/trainImg/4/well_6506_12_5_3976.0_3977.0_356.png']
1285,['10'],['./data/trainImg/4/well_6506_12_5_3977.0_3978.0_357.png']
1286,['10'],['./data/trainImg/4/well_6506_12_5_3977.0_3978.0_358.png']
1287,['0'],['./data/trainImg/4/well_6506_12_5_3977.0_3978.0_359.png']
1288,['10'],['./data/trainImg/4/well_6506_12_5_3977.0_3978.0_360.png']
1289,['0'],['./data/trainImg/4/well_6506_12_5_3977.0_3978.0_361.png']
1290,['0'],['./data/trainImg/4/well_6506_12_5_3978.0_3979.0_362.png']
1291,['10'],['./data/trainImg/4/well_6506_12_5_3978.0_3979.0_363.png']
1292,['10'],['./data/trainImg/4/well_6506_12_5_3978.0_3979.0_364.png']
1293,['0'],['./data/trainImg/4/well_6506_12_5_3978.0_3979.0_365.png']
1294,['10'],['./data/trainImg/4/well_6506_12_5_3980.0_3981.0_371.png']
1295,['10'],['./data/trainImg/4/well_6506_12_5_3980.0_3981.0_372.png']
1296,['10'],['./data/trainImg/4/well_6506_12_5_3980.0_3981.0_373.png']
1297,['10'],['./data/trainImg/4/well_6506_12_5_3980.0_3981.0_374.png']
1298,['0'],['./data/trainImg/4/well_6506_12_5_3980.0_3981.0_375.png']
1299,['0'],['./data/trainImg/4/well_6506_12_5_3981.0_3982.0_376.png']
1300,['0'],['./data/trainImg/4/well_6506_12_5_3981.0_3982.0_377.png']
1301,['0'],['./data/trainImg/4/well_6506_12_5_3981.0_3982.0_378.png']
1302,['10'],['./data/trainImg/4/well_6506_12_5_3981.0_3982.0_379.png']
1303,['10'],['./data/trainImg/4/well_6506_12_5_3981.0_3982.0_380.png']
1304,['10'],['./data/trainImg/4/well_6506_12_5_3982.0_3983.0_381.png']
1305,['10'],['./data/trainImg/4/well_6506_12_5_4067.0_4068.0_736.png']
1306,['0'],['./data/trainImg/4/well_6506_12_5_4067.0_4068.0_737.png']
1307,['0'],['./data/trainImg/4/well_6506_12_5_4067.0_4068.0_738.png']
1308,['10'],['./data/trainImg/4/well_6506_12_5_4067.0_4068.0_739.png']
1309,['10'],['./data/trainImg/4/well_6506_12_5_4067.0_4068.0_740.png']
1310,['0'],['./data/trainImg/4/well_6506_12_5_4072.0_4073.0_758.png']
1311,['10'],['./data/trainImg/4/well_6506_12_5_4072.0_4073.0_759.png']
1312,['10'],['./data/trainImg/4/well_6506_12_5_4072.0_4073.0_760.png']
1313,['10'],['./data/trainImg/4/well_6506_12_5_4088.0_4089.0_805.png']
1314,['10'],['./data/trainImg/4/well_6506_12_5_4089.0_4090.0_808.png']
1315,['8'],['./data/trainImg/4/well_6506_12_5_4089.0_4090.0_809.png']
1316,['10'],['./data/trainImg/4/well_6506_12_5_4093.0_4094.0_820.png']
1317,['10'],['./data/trainImg/4/well_6506_12_5_4095.0_4096.0_830.png']
1318,['10'],['./data/trainImg/4/well_6506_12_5_4095.0_4096.0_831.png']
1319,['10'],['./data/trainImg/4/well_6506_12_5_4095.0_4096.0_832.png']
1320,['10'],['./data/trainImg/4/well_6506_12_5_4096.0_4097.0_834.png']
1321,['10'],['./data/trainImg/4/well_6506_12_5_4096.0_4097.0_836.png']
1322,['0'],['./data/trainImg/4/well_6506_12_5_4096.0_4097.0_837.png']
1323,['0'],['./data/trainImg/4/well_6506_12_5_4097.0_4098.0_838.png']
1324,['0'],['./data/trainImg/4/well_6506_12_5_4097.0_4098.0_840.png']
1325,['0'],['./data/trainImg/4/well_6506_12_5_4097.0_4098.0_841.png']
1326,['10'],['./data/trainImg/4/well_6506_12_5_4103.0_4104.0_862.png']
1327,['10'],['./data/trainImg/4/well_6506_12_5_4103.0_4104.0_863.png']
1328,['0'],['./data/trainImg/4/well_6506_12_5_4103.0_4104.0_864.png']
1329,['0'],['./data/trainImg/4/well_6506_12_5_4103.0_4104.0_865.png']
1330,['0'],['./data/trainImg/4/well_6506_12_5_4103.0_4104.0_866.png']
1331,['0'],['./data/trainImg/4/well_6506_12_5_4104.0_4105.0_867.png']
1332,['0'],['./data/trainImg/4/well_6506_12_5_4104.0_4105.0_868.png']
1333,['10'],['./data/trainImg/4/well_6506_12_5_4104.0_4105.0_870.png']
1334,['10'],['./data/trainImg/4/well_6506_12_5_4116.0_4117.0_894.png']
1335,['10'],['./data/trainImg/4/well_6506_12_5_4117.0_4118.0_897.png']
1336,['10'],['./data/trainImg/4/well_6506_12_5_4117.0_4118.0_898.png']
1337,['10'],['./data/trainImg/4/well_6506_12_5_4117.0_4118.0_899.png']
1338,['10'],['./data/trainImg/4/well_6506_12_5_4117.0_4118.0_900.png']
1339,['10'],['./data/trainImg/4/well_6506_12_5_4118.0_4119.0_901.png']
1340,['0'],['./data/trainImg/4/well_6506_12_5_4122.0_4123.0_917.png']
1341,['10'],['./data/trainImg/4/well_6506_12_5_4122.0_4123.0_918.png']
1342,['8'],['./data/trainImg/4/well_6506_12_5_4122.0_4123.0_919.png']
1343,['10'],['./data/trainImg/4/well_6506_12_5_4123.0_4124.0_920.png']
1344,['10'],['./data/trainImg/4/well_6506_12_5_4125.0_4126.0_929.png']
1345,['0'],['./data/trainImg/4/well_6506_12_5_4125.0_4126.0_930.png']
1346,['10'],['./data/trainImg/4/well_6506_12_5_4125.0_4126.0_931.png']
1347,['10'],['./data/trainImg/4/well_6506_12_5_4126.0_4127.0_933.png']
1348,['10'],['./data/trainImg/4/well_6506_12_5_4126.0_4127.0_934.png']
1349,['0'],['./data/trainImg/4/well_6506_12_5_4126.0_4127.0_935.png']
1350,['0'],['./data/trainImg/4/well_6506_12_5_4126.0_4127.0_936.png']
1351,['10'],['./data/trainImg/4/well_6506_12_5_4126.0_4127.0_937.png']
1352,['10'],['./data/trainImg/4/well_6506_12_5_4127.0_4128.0_942.png']
1353,['10'],['./data/trainImg/4/well_6506_12_5_4128.0_4129.0_943.png']
1354,['10'],['./data/trainImg/4/well_6506_12_5_4128.0_4129.0_944.png']
1355,['0'],['./data/trainImg/4/well_6506_12_5_4128.0_4129.0_945.png']
1356,['10'],['./data/trainImg/4/well_6506_12_5_4128.0_4129.0_946.png']
1357,['10'],['./data/trainImg/4/well_6506_12_5_4128.0_4129.0_947.png']
1358,['10'],['./data/trainImg/4/well_6506_12_5_4129.0_4130.0_948.png']
1359,['10'],['./data/trainImg/4/well_6506_12_5_4129.0_4130.0_949.png']
1360,['10'],['./data/trainImg/4/well_6506_12_5_4129.0_4130.0_950.png']
1361,['10'],['./data/trainImg/4/well_6506_12_5_4129.0_4130.0_951.png']
1362,['10'],['./data/trainImg/4/well_6506_12_5_4129.0_4130.0_952.png']
1363,['10'],['./data/trainImg/4/well_6506_12_5_4130.0_4131.0_953.png']
1364,['10'],['./data/trainImg/4/well_6506_12_5_4130.0_4131.0_954.png']
1365,['10'],['./data/trainImg/4/well_6506_12_5_4130.0_4131.0_955.png']
1366,['10'],['./data/trainImg/4/well_6506_12_5_4130.0_4131.0_956.png']
1367,['10'],['./data/trainImg/4/well_6506_12_5_4130.0_4131.0_957.png']
1368,['10'],['./data/trainImg/4/well_6506_12_5_4131.0_4132.0_958.png']
1369,['0'],['./data/trainImg/4/well_6506_12_5_4131.0_4132.0_959.png']
1370,['0'],['./data/trainImg/4/well_6506_12_5_4131.0_4132.0_960.png']
1371,['10'],['./data/trainImg/4/well_6506_12_5_4131.0_4132.0_961.png']
1372,['10'],['./data/trainImg/4/well_6506_12_5_4131.0_4132.0_962.png']
1373,['10'],['./data/trainImg/4/well_6506_12_5_4132.0_4133.0_963.png']
1374,['10'],['./data/trainImg/4/well_6506_12_5_4132.0_4133.0_964.png']
1375,['10'],['./data/trainImg/4/well_6506_12_5_4132.0_4133.0_965.png']
1376,['10'],['./data/trainImg/4/well_6506_12_5_4132.0_4133.0_966.png']
1377,['10'],['./data/trainImg/4/well_6506_12_5_4132.0_4133.0_967.png']
1378,['0'],['./data/trainImg/4/well_6506_12_5_4133.0_4134.0_968.png']
1379,['10'],['./data/trainImg/4/well_6506_12_5_4133.0_4134.0_969.png']
1380,['10'],['./data/trainImg/4/well_6506_12_5_4140.0_4141.0_1001.png']
1381,['0'],['./data/trainImg/4/well_6506_12_5_4140.0_4141.0_999.png']
1382,['10'],['./data/trainImg/4/well_6506_12_5_4141.0_4142.0_1002.png']
1383,['0'],['./data/trainImg/4/well_6506_12_5_4141.0_4142.0_1003.png']
1384,['10'],['./data/trainImg/4/well_6506_12_5_4141.0_4142.0_1004.png']
1385,['0'],['./data/trainImg/4/well_6506_12_5_4141.0_4142.0_1005.png']
1386,['10'],['./data/trainImg/4/well_6506_12_5_4141.0_4142.0_1006.png']
1387,['10'],['./data/trainImg/4/well_6506_12_5_4142.0_4143.0_1007.png']
1388,['10'],['./data/trainImg/4/well_6506_12_5_4142.0_4143.0_1008.png']
1389,['10'],['./data/trainImg/4/well_6506_12_5_4159.0_4160.0_1095.png']
1390,['0'],['./data/trainImg/4/well_6506_12_5_4160.0_4161.0_1096.png']
1391,['10'],['./data/trainImg/4/well_6506_12_5_4160.0_4161.0_1097.png']
1392,['10'],['./data/trainImg/4/well_6506_12_5_4160.0_4161.0_1098.png']
1393,['10'],['./data/trainImg/4/well_6506_12_5_4160.0_4161.0_1099.png']
1394,['10'],['./data/trainImg/4/well_6506_12_5_4162.0_4163.0_1107.png']
1395,['10'],['./data/trainImg/4/well_6506_12_5_4162.0_4163.0_1108.png']
1396,['10'],['./data/trainImg/4/well_6506_12_5_4162.0_4163.0_1109.png']
1397,['0'],['./data/trainImg/4/well_6506_12_5_4166.0_4167.0_1127.png']
1398,['10'],['./data/trainImg/4/well_6506_12_5_4166.0_4167.0_1128.png']
1399,['10'],['./data/trainImg/4/well_6506_12_5_4166.0_4167.0_1129.png']
1400,['10'],['./data/trainImg/4/well_6506_12_5_4166.0_4167.0_1130.png']
1401,['10'],['./data/trainImg/4/well_6506_12_5_4167.0_4168.0_1131.png']
1402,['10'],['./data/trainImg/4/well_6506_12_5_4167.0_4168.0_1132.png']
1403,['10'],['./data/trainImg/4/well_6506_12_5_4172.0_4173.0_1157.png']
1404,['0'],['./data/trainImg/4/well_6506_12_5_4172.0_4173.0_1158.png']
1405,['0'],['./data/trainImg/4/well_6506_12_5_4172.0_4173.0_1159.png']
1406,['0'],['./data/trainImg/4/well_6506_12_5_4172.0_4173.0_1160.png']
1407,['10'],['./data/trainImg/4/well_6506_12_5_4173.0_4174.0_1161.png']
1408,['0'],['./data/trainImg/4/well_6506_12_5_4173.0_4174.0_1162.png']
1409,['0'],['./data/trainImg/4/well_6506_12_5_4173.0_4174.0_1163.png']
1410,['0'],['./data/trainImg/4/well_6506_12_5_4173.0_4174.0_1164.png']
1411,['10'],['./data/trainImg/4/well_6506_12_5_4173.0_4174.0_1165.png']
1412,['0'],['./data/trainImg/4/well_6506_12_5_4174.0_4175.0_1166.png']
1413,['0'],['./data/trainImg/4/well_6506_12_5_4174.0_4175.0_1167.png']
1414,['0'],['./data/trainImg/4/well_6506_12_5_4174.0_4175.0_1168.png']
1415,['10'],['./data/trainImg/4/well_6506_12_5_4174.0_4175.0_1169.png']
1416,['10'],['./data/trainImg/4/well_6506_12_5_4174.0_4175.0_1170.png']
1417,['10'],['./data/trainImg/4/well_6506_12_5_4179.0_4180.0_1191.png']
1418,['10'],['./data/trainImg/4/well_6506_12_5_4179.0_4180.0_1192.png']
1419,['10'],['./data/trainImg/4/well_6506_12_5_4276.0_4277.0_1337.png']
1420,['10'],['./data/trainImg/4/well_6506_12_5_4276.0_4277.0_1338.png']
1421,['10'],['./data/trainImg/4/well_6506_12_5_4276.0_4277.0_1339.png']
1422,['10'],['./data/trainImg/4/well_6506_12_5_4276.0_4277.0_1340.png']
1423,['10'],['./data/trainImg/4/well_6506_12_5_4277.0_4278.0_1341.png']
1424,['10'],['./data/trainImg/4/well_6506_12_5_4277.0_4278.0_1342.png']
1425,['0'],['./data/trainImg/4/well_6506_12_5_4277.0_4278.0_1343.png']
1426,['10'],['./data/trainImg/4/well_6506_12_5_4277.0_4278.0_1344.png']
1427,['0'],['./data/trainImg/4/well_6506_12_5_4277.0_4278.0_1345.png']
1428,['0'],['./data/trainImg/4/well_6506_12_5_4278.0_4279.0_1346.png']
1429,['10'],['./data/trainImg/4/well_6506_12_5_4278.0_4279.0_1347.png']
1430,['0'],['./data/trainImg/4/well_6506_12_5_4283.0_4284.0_1372.png']
1431,['10'],['./data/trainImg/4/well_6506_12_5_4284.0_4285.0_1378.png']
1432,['0'],['./data/trainImg/4/well_6506_12_5_4284.0_4285.0_1379.png']
1433,['10'],['./data/trainImg/4/well_6506_12_5_4284.0_4285.0_1380.png']
1434,['10'],['./data/trainImg/4/well_6506_12_5_4285.0_4286.0_1381.png']
1435,['0'],['./data/trainImg/4/well_6506_12_5_4287.0_4288.0_1384.png']
1436,['10'],['./data/trainImg/4/well_6506_12_5_4289.0_4290.0_1393.png']
1437,['10'],['./data/trainImg/4/well_6506_12_5_4318.0_4319.0_1491.png']
1438,['10'],['./data/trainImg/4/well_6506_12_5_4318.0_4319.0_1492.png']
1439,['10'],['./data/trainImg/4/well_6506_12_5_4318.0_4319.0_1493.png']
1440,['10'],['./data/trainImg/4/well_6506_12_5_4319.0_4320.0_1494.png']
1441,['8'],['./data/trainImg/4/well_6506_12_5_4337.0_4338.0_1550.png']
1442,['0'],['./data/trainImg/4/well_6506_12_5_4349.0_4350.0_1589.png']
1443,['10'],['./data/trainImg/4/well_6506_12_5_4349.0_4350.0_1590.png']
1444,['10'],['./data/trainImg/4/well_6506_12_5_4349.0_4350.0_1591.png']
1445,['10'],['./data/trainImg/4/well_6506_12_5_4360.0_4361.0_1642.png']
1446,['10'],['./data/trainImg/4/well_6506_12_5_4360.0_4361.0_1643.png']
1447,['8'],['./data/trainImg/4/well_6506_12_5_4361.0_4362.0_1645.png']
1448,['0'],['./data/trainImg/4/well_6506_12_5_4361.0_4362.0_1647.png']
1449,['10'],['./data/trainImg/4/well_6506_12_6_4493.0_4494.0_480.png']
1450,['0'],['./data/trainImg/4/well_6506_12_6_4493.0_4494.0_481.png']
1451,['10'],['./data/trainImg/4/well_6506_12_6_4493.0_4494.0_482.png']
1452,['0'],['./data/trainImg/4/well_6506_12_6_4493.0_4494.0_483.png']
1453,['10'],['./data/trainImg/4/well_6506_12_6_4494.0_4495.0_484.png']
1454,['0'],['./data/trainImg/4/well_6506_12_6_4494.0_4495.0_485.png']
1455,['0'],['./data/trainImg/4/well_6506_12_6_4494.0_4495.0_486.png']
1456,['10'],['./data/trainImg/4/well_6506_12_6_4494.0_4495.0_487.png']
1457,['0'],['./data/trainImg/4/well_6506_12_6_4494.0_4495.0_488.png']
1458,['10'],['./data/trainImg/4/well_6506_12_6_4495.0_4496.0_489.png']
1459,['10'],['./data/trainImg/4/well_6506_12_6_4495.0_4496.0_490.png']
1460,['10'],['./data/trainImg/4/well_6506_12_6_4495.0_4496.0_491.png']
1461,['10'],['./data/trainImg/4/well_6506_12_6_4495.0_4496.0_492.png']
1462,['10'],['./data/trainImg/4/well_6506_12_6_4495.0_4496.0_493.png']
1463,['10'],['./data/trainImg/4/well_6506_12_6_4496.0_4497.0_494.png']
1464,['10'],['./data/trainImg/4/well_6506_12_6_4496.0_4497.0_495.png']
1465,['10'],['./data/trainImg/4/well_6506_12_6_4496.0_4497.0_496.png']
1466,['10'],['./data/trainImg/4/well_6506_12_6_4496.0_4497.0_497.png']
1467,['10'],['./data/trainImg/4/well_6506_12_6_4496.0_4497.0_498.png']
1468,['10'],['./data/trainImg/4/well_6506_12_6_4497.0_4498.0_499.png']
1469,['10'],['./data/trainImg/4/well_6506_12_6_4497.0_4498.0_500.png']
1470,['0'],['./data/trainImg/4/well_6506_12_6_4497.0_4498.0_501.png']
1471,['0'],['./data/trainImg/4/well_6506_12_6_4497.0_4498.0_502.png']
1472,['0'],['./data/trainImg/4/well_6506_12_6_4497.0_4498.0_503.png']
1473,['10'],['./data/trainImg/4/well_6506_12_6_4498.0_4499.0_504.png']
1474,['0'],['./data/trainImg/4/well_6506_12_6_4498.0_4499.0_505.png']
1475,['0'],['./data/trainImg/4/well_6506_12_6_4498.0_4499.0_506.png']
1476,['10'],['./data/trainImg/4/well_6506_12_6_4498.0_4499.0_507.png']
1477,['0'],['./data/trainImg/4/well_6506_12_6_4498.0_4499.0_508.png']
1478,['10'],['./data/trainImg/4/well_6506_12_6_4499.0_4500.0_509.png']
1479,['10'],['./data/trainImg/4/well_6506_12_6_4499.0_4500.0_510.png']
1480,['0'],['./data/trainImg/4/well_6506_12_6_4499.0_4500.0_511.png']
1481,['10'],['./data/trainImg/4/well_6506_12_6_4499.0_4500.0_512.png']
1482,['10'],['./data/trainImg/4/well_6506_12_6_4499.0_4500.0_513.png']
1483,['10'],['./data/trainImg/4/well_6506_12_6_4500.0_4501.0_514.png']
1484,['10'],['./data/trainImg/4/well_6506_12_6_4500.0_4501.0_515.png']
1485,['10'],['./data/trainImg/4/well_6506_12_6_4500.0_4501.0_516.png']
1486,['10'],['./data/trainImg/4/well_6506_12_6_4500.0_4501.0_517.png']
1487,['10'],['./data/trainImg/4/well_6506_12_6_4500.0_4501.0_518.png']
1488,['10'],['./data/trainImg/4/well_6506_12_6_4501.0_4502.0_519.png']
1489,['0'],['./data/trainImg/4/well_6506_12_6_4501.0_4502.0_520.png']
1490,['0'],['./data/trainImg/4/well_6506_12_6_4501.0_4502.0_521.png']
1491,['0'],['./data/trainImg/4/well_6506_12_6_4501.0_4502.0_522.png']
1492,['0'],['./data/trainImg/4/well_6506_12_6_4501.0_4502.0_523.png']
1493,['10'],['./data/trainImg/4/well_6506_12_6_4502.0_4503.0_524.png']
1494,['0'],['./data/trainImg/4/well_6506_12_6_4502.0_4503.0_525.png']
1495,['0'],['./data/trainImg/4/well_6506_12_6_4502.0_4503.0_526.png']
1496,['10'],['./data/trainImg/4/well_6506_12_6_4502.0_4503.0_527.png']
1497,['0'],['./data/trainImg/4/well_6506_12_6_4502.0_4503.0_528.png']
1498,['10'],['./data/trainImg/4/well_6506_12_6_4503.0_4504.0_529.png']
1499,['10'],['./data/trainImg/4/well_6506_12_6_4503.0_4504.0_530.png']
1500,['0'],['./data/trainImg/4/well_6506_12_6_4503.0_4504.0_531.png']
1501,['0'],['./data/trainImg/4/well_6506_12_6_4503.0_4504.0_532.png']
1502,['0'],['./data/trainImg/4/well_6506_12_6_4503.0_4504.0_533.png']
1503,['10'],['./data/trainImg/4/well_6506_12_6_4504.0_4505.0_534.png']
1504,['10'],['./data/trainImg/4/well_6506_12_6_4504.0_4505.0_535.png']
1505,['0'],['./data/trainImg/4/well_6506_12_6_4504.0_4505.0_536.png']
1506,['10'],['./data/trainImg/4/well_6506_12_6_4504.0_4505.0_537.png']
1507,['0'],['./data/trainImg/4/well_6506_12_6_4504.0_4505.0_538.png']
1508,['0'],['./data/trainImg/4/well_6506_12_6_4505.0_4506.0_539.png']
1509,['0'],['./data/trainImg/4/well_6506_12_6_4505.0_4506.0_540.png']
1510,['10'],['./data/trainImg/4/well_6506_12_6_4505.0_4506.0_541.png']
1511,['0'],['./data/trainImg/4/well_6506_12_6_4505.0_4506.0_542.png']
1512,['0'],['./data/trainImg/4/well_6506_12_6_4505.0_4506.0_543.png']
1513,['10'],['./data/trainImg/4/well_6506_12_6_4506.0_4507.0_544.png']
1514,['0'],['./data/trainImg/4/well_6506_12_6_4506.0_4507.0_545.png']
1515,['0'],['./data/trainImg/4/well_6506_12_6_4506.0_4507.0_546.png']
1516,['10'],['./data/trainImg/4/well_6506_12_6_4506.0_4507.0_547.png']
1517,['10'],['./data/trainImg/4/well_6506_12_6_4506.0_4507.0_548.png']
1518,['10'],['./data/trainImg/4/well_6506_12_6_4507.0_4508.0_549.png']
1519,['0'],['./data/trainImg/4/well_6506_12_6_4507.0_4508.0_551.png']
1520,['0'],['./data/trainImg/4/well_6506_12_6_4507.0_4508.0_552.png']
1521,['10'],['./data/trainImg/4/well_6506_12_6_4507.0_4508.0_553.png']
1522,['10'],['./data/trainImg/4/well_6506_12_6_4508.0_4509.0_554.png']
1523,['10'],['./data/trainImg/4/well_6506_12_6_4508.0_4509.0_555.png']
1524,['10'],['./data/trainImg/4/well_6506_12_6_4508.0_4509.0_556.png']
1525,['0'],['./data/trainImg/4/well_6506_12_6_4508.0_4509.0_557.png']
1526,['0'],['./data/trainImg/4/well_6506_12_6_4508.0_4509.0_558.png']
1527,['10'],['./data/trainImg/4/well_6506_12_6_4509.0_4510.0_559.png']
1528,['10'],['./data/trainImg/4/well_6506_12_6_4509.0_4510.0_560.png']
1529,['10'],['./data/trainImg/4/well_6506_12_6_4509.0_4510.0_561.png']
1530,['10'],['./data/trainImg/4/well_6506_12_6_4509.0_4510.0_562.png']
1531,['10'],['./data/trainImg/4/well_6506_12_6_4509.0_4510.0_563.png']
1532,['0'],['./data/trainImg/4/well_6506_12_6_4510.0_4511.0_564.png']
1533,['10'],['./data/trainImg/4/well_6506_12_6_4510.0_4511.0_565.png']
1534,['10'],['./data/trainImg/4/well_6506_12_6_4510.0_4511.0_566.png']
1535,['0'],['./data/trainImg/4/well_6506_12_6_4617.0_4618.0_993.png']
1536,['0'],['./data/trainImg/4/well_6506_12_6_4617.0_4618.0_994.png']
1537,['10'],['./data/trainImg/5/well_6406_3_2_3964.0_3965.0_159.png']
1538,['10'],['./data/trainImg/5/well_6406_3_2_3969.0_3970.0_182.png']
1539,['10'],['./data/trainImg/5/well_6406_3_2_3969.0_3970.0_183.png']
1540,['10'],['./data/trainImg/5/well_6406_3_2_3969.0_3970.0_184.png']
1541,['10'],['./data/trainImg/5/well_6406_3_2_4012.0_4013.0_384.png']
1542,['0'],['./data/trainImg/5/well_6406_3_2_4012.0_4013.0_385.png']
1543,['0'],['./data/trainImg/5/well_6406_3_2_4012.0_4013.0_386.png']
1544,['10'],['./data/trainImg/5/well_6406_3_2_4012.0_4013.0_387.png']
1545,['10'],['./data/trainImg/5/well_6406_3_2_4012.0_4013.0_388.png']
1546,['10'],['./data/trainImg/5/well_6406_3_2_4013.0_4014.0_389.png']
1547,['10'],['./data/trainImg/5/well_6406_3_2_4013.0_4014.0_390.png']
1548,['10'],['./data/trainImg/5/well_6406_3_2_4013.0_4014.0_391.png']
1549,['10'],['./data/trainImg/5/well_6406_3_2_4013.0_4014.0_392.png']
1550,['10'],['./data/trainImg/5/well_6406_3_2_4013.0_4014.0_393.png']
1551,['10'],['./data/trainImg/5/well_6406_3_2_4014.0_4015.0_394.png']
1552,['10'],['./data/trainImg/5/well_6406_3_2_4014.0_4015.0_395.png']
1553,['10'],['./data/trainImg/5/well_6406_3_2_4014.0_4015.0_398.png']
1554,['10'],['./data/trainImg/5/well_6406_3_2_4015.0_4016.0_399.png']
1555,['0'],['./data/trainImg/5/well_6406_3_2_4015.0_4016.0_400.png']
1556,['10'],['./data/trainImg/5/well_6406_3_2_4015.0_4016.0_401.png']
1557,['10'],['./data/trainImg/5/well_6406_3_2_4015.0_4016.0_402.png']
1558,['0'],['./data/trainImg/5/well_6406_3_2_4015.0_4016.0_403.png']
1559,['10'],['./data/trainImg/5/well_6406_3_2_4016.0_4017.0_404.png']
1560,['10'],['./data/trainImg/5/well_6406_3_2_4016.0_4017.0_405.png']
1561,['10'],['./data/trainImg/5/well_6406_3_2_4016.0_4017.0_406.png']
1562,['10'],['./data/trainImg/5/well_6406_3_2_4017.0_4018.0_407.png']
1563,['10'],['./data/trainImg/5/well_6406_3_2_4017.0_4018.0_408.png']
1564,['10'],['./data/trainImg/5/well_6406_3_2_4017.0_4018.0_409.png']
1565,['10'],['./data/trainImg/5/well_6406_3_2_4017.0_4018.0_410.png']
1566,['10'],['./data/trainImg/5/well_6406_3_2_4017.0_4018.0_411.png']
1567,['10'],['./data/trainImg/5/well_6406_3_2_4018.0_4019.0_412.png']
1568,['10'],['./data/trainImg/5/well_6406_3_2_4018.0_4019.0_413.png']
1569,['0'],['./data/trainImg/5/well_6406_3_2_4018.0_4019.0_414.png']
1570,['10'],['./data/trainImg/5/well_6406_3_2_4018.0_4019.0_415.png']
1571,['10'],['./data/trainImg/5/well_6406_3_2_4018.0_4019.0_416.png']
1572,['0'],['./data/trainImg/5/well_6406_3_2_4019.0_4020.0_417.png']
1573,['0'],['./data/trainImg/5/well_6406_3_2_4019.0_4020.0_418.png']
1574,['10'],['./data/trainImg/5/well_6406_3_2_4019.0_4020.0_419.png']
1575,['0'],['./data/trainImg/5/well_6406_3_2_4019.0_4020.0_420.png']
